volume,vw,open,close,high,low,timestamp,n,timestamp.1,EMA_13,EMA_48,EMA_200
1545.0,507.729,507.73,507.73,507.73,507.73,1709677080000,26.0,2024-03-05 17:18:00-05:00,507.6879014393506,507.58392610904895,507.4830942502071
1914.0,507.7256,507.73,507.73,507.73,507.669,1709677200000,44.0,2024-03-05 17:20:00-05:00,507.6939155194434,507.5898883086796,507.4855510238369
120.0,507.722,507.72,507.72,507.72,507.72,1709677320000,10.0,2024-03-05 17:22:00-05:00,507.6976418738087,507.595198989958,507.4878838494704
2203.0,507.7111,507.71,507.71,507.71,507.71,1709677440000,28.0,2024-03-05 17:24:00-05:00,507.6994073204074,507.59988474546986,507.49009396042095
195.0,507.7673,507.81,507.81,507.81,507.81,1709677560000,17.0,2024-03-05 17:26:00-05:00,507.71520627463497,507.60846087830777,507.4932771050934
197269.0,507.1803,507.18,507.18,507.18,507.18,1709677680000,26.0,2024-03-05 17:28:00-05:00,507.6387482354015,507.5909726791931,507.4901599199681
815.0,507.7993,507.8,507.8,507.8,507.8,1709677800000,29.0,2024-03-05 17:30:00-05:00,507.6617842017727,507.599504406573,507.4932429058391
1803.0,507.7601,507.76,507.76,507.76,507.76,1709677920000,23.0,2024-03-05 17:32:00-05:00,507.6758150300909,507.606055247121,507.4958972052835
603.0,507.8006,507.81,507.81,507.81,507.81,1709678040000,23.0,2024-03-05 17:34:00-05:00,507.6949843115065,507.6143795227487,507.49902260622594
10941.0,507.7108,507.72,507.71,507.72,507.7,1709678160000,47.0,2024-03-05 17:36:00-05:00,507.6971294098627,507.6182823993712,507.501121883776
5348.0,507.719,507.72,507.71,507.72,507.71,1709678280000,39.0,2024-03-05 17:38:00-05:00,507.6989680655966,507.622025974907,507.50320027299216
838.0,507.7208,507.72,507.72,507.72,507.72,1709678400000,32.0,2024-03-05 17:40:00-05:00,507.7019726276543,507.6260249147067,507.50535748420623
79661.0,507.1853,507.74,507.73,507.74,507.73,1709678520000,36.0,2024-03-05 17:42:00-05:00,507.70597653798944,507.630268795739,507.5075927331196
3751.0,507.7954,507.76,507.82,507.82,507.76,1709678640000,59.0,2024-03-05 17:44:00-05:00,507.722265603991,507.6380129265252,507.5107012631384
3637.0,507.8059,507.83,507.8,507.83,507.8,1709678760000,100.0,2024-03-05 17:46:00-05:00,507.7333705177066,507.6446246438098,507.51357985753503
849.0,507.8072,507.81,507.8,507.81,507.8,1709678880000,26.0,2024-03-05 17:48:00-05:00,507.7428890151771,507.6509664950829,507.5164298092013
6280.0,507.7923,507.79,507.79,507.8,507.79,1709679000000,53.0,2024-03-05 17:50:00-05:00,507.7496191558661,507.6566413320183,507.5191519006521
517.0,507.7866,507.79,507.7745,507.79,507.7745,1709679120000,17.0,2024-03-05 17:52:00-05:00,507.753173562171,507.66145188989503,507.52169267776
498.0,507.7797,507.77,507.79,507.79,507.77,1709679240000,23.0,2024-03-05 17:54:00-05:00,507.7584344818609,507.666698751532,507.5243624023594
4295.0,507.744,507.76,507.7,507.76,507.7,1709679360000,59.0,2024-03-05 17:56:00-05:00,507.7500866987379,507.66805798616326,507.5261100401469
1315.0,507.7389,507.72,507.75,507.75,507.72,1709679480000,37.0,2024-03-05 17:58:00-05:00,507.7500743132039,507.67140255815656,507.52833780094153
11235.0,507.504,507.7,507.36,507.7,507.36,1709679600000,139.0,2024-03-05 18:00:00-05:00,507.6943494113177,507.6586922496604,507.5266627979471
4173.0,507.4201,507.4,507.45,507.45,507.4,1709679720000,60.0,2024-03-05 18:02:00-05:00,507.6594423525581,507.6501741986538,507.5258999840372
7484.0,507.3514,507.4,507.31,507.4,507.31,1709679840000,65.0,2024-03-05 18:04:00-05:00,507.6095220164784,507.6362895374842,507.5237517254896
7420.0,507.3114,507.32,507.3205,507.3205,507.3,1709679960000,21.0,2024-03-05 18:06:00-05:00,507.5682331569815,507.6234001686073,507.5217293202609
2131.0,507.317,507.33,507.33,507.33,507.31,1709680080000,25.0,2024-03-05 18:08:00-05:00,507.5341998488413,507.6114246515213,507.51982156583045
1424.0,507.4778,507.4,507.53,507.53,507.4,1709680200000,60.0,2024-03-05 18:10:00-05:00,507.5335998704354,507.6081011963571,507.5199228437824
9468.0,507.4051,507.54,507.31,507.54,507.31,1709680320000,57.0,2024-03-05 18:12:00-05:00,507.5016570318018,507.5959338005874,507.5178340592672
8465.0,507.313,507.31,507.31,507.37,507.31,1709680440000,46.0,2024-03-05 18:14:00-05:00,507.4742774558302,507.5842630332164,507.5157660586775
2668.0,507.327,507.32,507.429,507.429,507.31,1709680560000,24.0,2024-03-05 18:16:00-05:00,507.46780924785446,507.5779257665545,507.5149027148101
375.0,507.4155,507.41,507.41,507.41,507.41,1709680680000,12.0,2024-03-05 18:18:00-05:00,507.4595507838753,507.57107165363385,507.5138589067025
2386.0,507.5043,507.51,507.5,507.51,507.5,1709680800000,28.0,2024-03-05 18:20:00-05:00,507.4653292433217,507.56817076981207,507.51372100713337
1834.0,507.3976,507.4,507.39,507.4,507.39,1709680920000,26.0,2024-03-05 18:22:00-05:00,507.4545679228472,507.56089849349314,507.512489952336
27538.0,507.3988,507.39,507.4,507.46,507.39,1709681040000,86.0,2024-03-05 18:24:00-05:00,507.4467725052976,507.5543312080444,507.5113706493277
2499.0,507.3745,507.39,507.39,507.39,507.34,1709681160000,26.0,2024-03-05 18:26:00-05:00,507.438662147398,507.5476238117976,507.5101629811752
1622.0,507.4245,507.43,507.42,507.43,507.42,1709681280000,26.0,2024-03-05 18:28:00-05:00,507.4359961263412,507.5424146766222,507.509265837084
628.0,507.3766,507.35,507.35,507.35,507.35,1709681400000,15.0,2024-03-05 18:30:00-05:00,507.42371096543536,507.5345610163519,507.5076811023866
4716.0,507.263,507.32,507.32,507.32,507.22,1709681520000,46.0,2024-03-05 18:32:00-05:00,507.4088951132304,507.52580342384766,507.5058136287311
1572.0,507.4071,507.38,507.43,507.43,507.38,1709681640000,15.0,2024-03-05 18:34:00-05:00,507.41191009705466,507.5218930800171,507.50505926426615
2725.0,507.4589,507.4,507.5,507.51,507.4,1709681760000,63.0,2024-03-05 18:36:00-05:00,507.4244943689041,507.5209994849144,507.5050089233282
17452.0,507.4251,507.43,507.4,507.44,507.4,1709681880000,84.0,2024-03-05 18:38:00-05:00,507.4209951733464,507.516060730428,507.50396405841946
1276.0,507.3996,507.37,507.44,507.44,507.37,1709682000000,19.0,2024-03-05 18:40:00-05:00,507.4237101485826,507.5129562108187,507.5033276001268
646.0,507.4448,507.45,507.42,507.45,507.42,1709682120000,19.0,2024-03-05 18:42:00-05:00,507.42318012735655,507.5091620797649,507.50249846977727
1067.0,507.4643,507.45,507.49,507.49,507.45,1709682240000,57.0,2024-03-05 18:44:00-05:00,507.4327258234485,507.50837995406016,507.5023741068939
4456.0,507.4249,507.48,507.41,507.48,507.39,1709682360000,31.0,2024-03-05 18:46:00-05:00,507.4294792772416,507.5043644457312,507.5014549615517
4461.0,507.367,507.42,507.35,507.42,507.3496,1709682480000,38.0,2024-03-05 18:48:00-05:00,507.4181250947786,507.4980638561094,507.4999479470089
308.0,507.4198,507.42,507.42,507.42,507.42,1709682600000,7.0,2024-03-05 18:50:00-05:00,507.4183929383817,507.4948775762682,507.4991524450487
220.0,507.4356,507.42,507.42,507.42,507.42,1709682720000,14.0,2024-03-05 18:52:00-05:00,507.41862251861295,507.49182134866544,507.49836485853086
2608.0,507.3784,507.36,507.36,507.42,507.36,1709682840000,28.0,2024-03-05 18:54:00-05:00,507.41024787309686,507.48644088545456,507.4969880937694
119.0,507.3789,507.379,507.379,507.379,507.379,1709682960000,9.0,2024-03-05 18:56:00-05:00,507.4057838912259,507.4820555431911,507.49581408288617
2613.0,507.3377,507.34,507.34,507.36,507.33,1709683080000,23.0,2024-03-05 18:58:00-05:00,507.3963861924793,507.4762573577547,507.49426369400175
1513.0,507.3053,507.37,507.24,507.37,507.24,1709683200000,33.0,2024-03-05 19:00:00-05:00,507.3740453078395,507.46661420029534,507.4917337069968
1242.0,507.2657,507.27,507.25,507.28,507.22,1709683320000,32.0,2024-03-05 19:02:00-05:00,507.3563245495768,507.4577728043649,507.4893283964794
993.0,507.3029,507.23,507.35,507.35,507.23,1709683560000,25.0,2024-03-05 19:06:00-05:00,507.3554210424944,507.45337391439074,507.48794204427566
514.0,507.3366,507.34,507.34,507.34,507.34,1709683680000,10.0,2024-03-05 19:08:00-05:00,507.3532180364238,507.4487464076809,507.4864699841336
1544.0,507.2562,507.27,507.22,507.27,507.22,1709683800000,27.0,2024-03-05 19:10:00-05:00,507.33418688836326,507.43940981961225,507.4838185415055
311.0,507.2347,507.2396,507.2396,507.2396,507.2396,1709683920000,14.0,2024-03-05 19:12:00-05:00,507.32067447574,507.4312543167709,507.4813885062666
1740.0,507.2617,507.25,507.26,507.27,507.25,1709684160000,25.0,2024-03-05 19:16:00-05:00,507.3120066934914,507.4242643446578,507.4791856355575
1086.0,507.2202,507.21,507.23,507.23,507.21,1709684400000,44.0,2024-03-05 19:20:00-05:00,507.30029145156414,507.41633518773295,507.47670617649726
2109.0,507.1929,507.21,507.19,507.21,507.18,1709684520000,51.0,2024-03-05 19:22:00-05:00,507.28453552991215,507.407097016805,507.4738533787212
1633.0,507.2246,507.21,507.2307,507.26,507.2,1709684640000,27.0,2024-03-05 19:24:00-05:00,507.2768447399248,507.39989713856806,507.4714339421171
2523.0,507.249,507.26,507.25,507.26,507.23,1709684760000,36.0,2024-03-05 19:26:00-05:00,507.2730097770784,507.3937788880143,507.46923061930994
222.0,507.3187,507.32,507.32,507.32,507.32,1709684880000,8.0,2024-03-05 19:28:00-05:00,507.2797226660672,507.39076750483,507.4677457375258
